n,url,label,description
58806,58806,"( Même dans les pays industrialisés,les ouvriers d'industrie sont très loin d'avoir disparu) -> ¬ ( La classe ouvrière est en voie de disparition)",""
58807,58807,"( Même dans les pays industrialisés,les ouvriers industriels sont très loin d'avoir disparu) -> ¬ ( La classe ouvrière a perdu son pouvoir économique du fait de la désindustrialisation)",""
58808,58808,"( Même les partisans d'une liberté d'expression maximale admettent certaines limites) -> ¬ ( Une liberté d'expression totale amène au n'importe quoi)",""
58809,58809,"( Notre univers n'est qu'un des multiples univers existants) -> ¬ ( Dieu explique l'ajustement très improbable des constantes fondamentales de l'univers)",""
58810,58810,"( Nourrir les villes et l'armée était une question vitale pour les bolcheviks) -> ¬ ( Lénine a violemment réprimé les paysans)",""
58811,58811,"( Nous ne sommes pas conscients de toutes les données que Facebook récupère) -> ¬ ( Les utilisateurs de Facebook consentent à donner leur données personnelles)",""
58812,58812,"( On a déjà un taux d'immigrés élevés,on ne peut pas accueillir encore plus de migrants) -> ¬ ( On accueille très peu de migrants étant donné les moyens de l’Europe)",""
58813,58813,"( On assisie au chant du cygne de la religion) -> ¬ ( Choc des cultures et risque de guerre civile)",""
58814,58814,"( On créera des stages pour adapter leur comportement avec les femmes) -> ¬ ( On augmente le sexisme ambiant en faisant venir ces migrants)",""
58815,58815,"( On n'a pas les moyens d'accueillir les migrants) -> ¬ ( On accueille très peu de migrants étant donné les moyens de l’Europe)",""
58816,58816,"( On ne doit pas rétablir de délit de blasphème) -> ¬ ( Il faut limiter la liberté d'expression pour lutter contre le blasphème)",""
58817,58817,"( On ne peut accepter les contenus opposés aux valeurs qui fondent notre société) -> ¬ ( Chacun doit accepter d'être choqué dans une société plurielle)",""
58819,58819,"( On ne peut pas comparer la situation des femmes voilées en France et dans les pays musulmans) -> ¬ ( On ne peut pas condamner le port du voile islamique dans le monde et le défendre en France)",""
58818,58818,"( On ne peut pas comparer la situation des femmes voilées en France et dans les pays musulmans) -> ¬ ( Des femmes se battent au péril de leur vie dans le monde pour ne pas porter le voile)",""
58820,58820,"( On peut établir un montant de revenu de base suffisamment faible pour inciter les gens à travailler) -> ¬ ( Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées)",""
40261,40261,"( On peut financer le revenu de base en suivant la proposition de financement de Baptiste Mylondo) -> ( Il existe des modèles réalistes de financement du revenu de base)",""
40262,40262,"( On peut financer le revenu de base en suivant la proposition de financement de Daniel Häni et Enno Schmidt) -> ( Il existe des modèles réalistes de financement du revenu de base)",""
40263,40263,"( On peut financer le revenu de base en suivant la proposition de financement de Génération libre) -> ( Il existe des modèles réalistes de financement du revenu de base)",""
40264,40264,"( On peut financer le revenu de base en suivant la proposition de financement de Jacques Marseille) -> ( Il existe des modèles réalistes de financement du revenu de base)",""
40265,40265,"( On peut financer le revenu de base en suivant la proposition de financement de Jean-Marie Monnier et Claudio Vercellone) -> ( Il existe des modèles réalistes de financement du revenu de base)",""
58821,58821,"( On peut limiter la propagation de certaines opinions) -> ¬ ( On ne peut pas empêcher les gens de penser ce qu'ils veulent)",""
58822,58822,"( On peut limiter la propagation de certaines opinions) -> ¬ ( On ne peut pas contrôler la diffusion des idées)",""
58823,58823,"( On peut réduire les risques du cannabis en jouant sur le mode de consommation) -> ¬ ( Le cannabis est dangereux pour la santé physique et mentale)",""
58824,58824,"( On sait depuis la chute de l'URSS que le chiffre de 15 millions de morts dans les camps de concentration staliniens est tout-à-fait fantaisiste) -> ¬ ( Lénine a pratiqué l'incarcération,la torture et la déportation)",""
58825,58825,"( Parce que l'univers est contingent,il a une cause) -> ¬ ( L'univers n'a pas de cause ni de raison d'être)",""
58826,58826,"( Parler d'un féminisme islamique est une régression de la pensée féministe) -> ¬ ( On peut être féministe et voilée)",""
40266,40266,"( Parmi les inédits de Lénine retrouvés après la chute de l'URSS on trouve un décret de juillet 1918 intitulé 'Sur l'éradication de l'antisémitisme') -> ( Lénine et Staline ont condamné l'antisémitisme)",""
40267,40267,"( Postuler un être complexe tel que Dieu ne permet pas d'expliquer la complexité) -> ( Dieu est une explication inexplicable)",""
58827,58827,"( Un Dieu à l'image de l'homme est trop humain pour être crédible) -> ¬ ( Dieu rend compte du plan d'ensemble du monde)",""
58828,58828,"( Pour affirmer que le voile islamique libère,il faut refuser de voir la situation des femmes voilées dans des pays comme l'Iran ou l'Afghanistan) -> ¬ ( Il y a des usages contestataires et émancipateurs du voile islamique)",""
58829,58829,"( Pour des raisons humanistes,on peut déplorer les migrations) -> ¬ ( Il est inhumain de rester indifférent au sort des migrants)",""
58830,58830,"( Pour des raisons humanistes,on peut déplorer les migrations) -> ¬ ( Refuser les migrants,c'est être raciste)",""
58831,58831,"( Prétendre que le féminisme est compatible avec le voile est un sophisme) -> ¬ ( On peut être féministe et voilée)",""
58832,58832,"( Qu'on ne soit pas capable d'expliquer Dieu n'empêche pas qu'il puisse exister) -> ¬ ( Dieu est une explication inexplicable)",""
58833,58833,"( Quand ils connaissent personnellement des migrants,les français sont contents de les accueillir) -> ¬ ( Les Européens sont majoritairement défavorables à l’accueil des migrants)",""
58834,58834,"( Que Dieu ait réussi à ajuster les lois de l'univers est au moins aussi improbable que son existence) -> ¬ ( Dieu explique l'ajustement très improbable des constantes fondamentales de l'univers)",""
58835,58835,"( Réserver les emplois aux seuls nationaux représente un danger pour tous) -> ¬ ( Les migrants prennent le travail des Français)",""
58836,58836,"( Résoudre la pauvreté par un revenu de base pour tous est peu efficace) -> ¬ ( Le revenu de base permet de lutter contre la pauvreté)",""
58837,58837,"( Rétribuer le « travail invisible » par un revenu de base est une incitation au travail gratuit) -> ¬ ( Le revenu de base permet de valoriser les activités bénévoles)",""
58838,58838,"( Sans cause première,la série des causes ne peut être expliquée) -> ¬ ( Le principe de causalité ne s'applique pas à l'univers)",""
58839,58839,"( Seuls les pays riches sont multiculturels) -> ¬ ( Le sens de l'Histoire est à la mondialisation)",""
58840,58840,"( Si l'univers n'a pas de cause,alors il n'est pas nécessaire qu'il existe quelque chose) -> ¬ ( L'univers est contingent)",""
58841,58841,"( Si le cannabis est légalisé avec des restrictions (interdiction des produits fortement dosés en THC,fichage des consommateurs...),certains consommateurs continueront à se fournir au marché noir) -> ¬ ( La légalisation du cannabis mettrait fin aux trafics)",""
58842,58842,"( Si son montant est trop bas,le revenu de base ne peut remplacer tous les autres minimums sociaux) -> ¬ ( Financer un revenu de base au montant modeste est réaliste)",""
40268,40268,"( Staline exercait,dans les années 1930 en période de paix,la terreur contre des camarades,souvent anciens compagnons de Lénine) -> ( Lénine a organisé les premiers procès truqués ou expéditifs)",""
58843,58843,"( Supprimer le droit d'auteur est une étape vers la société de gratuité) -> ¬ ( Il faut limiter la liberté d'expression pour respecter le droit d'auteur)",""
40269,40269,"( Tchitcherine,commissaire soviétique aux affaires étrangères,était apparenté aux Romanov) -> ( Lénine a fait massacrer la famille impériale)",""
40270,40270,"( Tous les régimes communistes ont utilisé l'arme de la faim) -> ( Le communisme est un régime criminel)",""
58844,58844,"( Tout être humain doit recevoir un revenu de base du simple fait d'exister) -> ¬ ( Donner un revenu de base inconditionnel est immoral)",""
58845,58845,"( Toutes les limites à la liberté d'expression ne sont pas acceptables) -> ¬ ( Toute liberté comporte des limites)",""
58846,58846,"( Toutes les organisations se réclamant de l'islam ne sont pas prosélytes) -> ¬ ( Dans la lutte contre l'islamophobie il y a des organisations faisant du prosélytisme religieux)",""
58847,58847,"( Toutes les religions enseignent de façon voilée ou explicite la réincarnation) -> ¬ ( Les religions s'opposent sur la réincarnation)",""
58848,58848,"( Tout le monde produit de l'utilité sociale) -> ¬ ( Donner un revenu de base inconditionnel est immoral)",""
58849,58849,"( Tout peut se dire dans un débat méthodique) -> ¬ ( L'espace public n'est pas un supermarché)",""
40271,40271,"( Trotski a théorisé la militarisation du travail) -> ( Lénine a militarisé le travail)",""
58850,58850,"( Un être nécessaire ne peut engendrer qu'un univers contingent) -> ¬ ( L'univers est contingent)",""
58851,58851,"( Une authentification forte est possible pour voter par internet) -> ¬ ( Avec le vote électronique il est plus difficile de vérifier l'identité des votants qu'avec le vote papier)",""
58852,58852,"( Une baisse du PIB n'entraine pas forcément de détérioration du bien-être) -> ¬ ( Instaurer un revenu de base conduit à une baisse du nombre d'heures travaillées)",""
58853,58853,"( Une carte d'identité électronique peut être mise en place pour voter par internet) -> ¬ ( Avec le vote électronique il est plus difficile de vérifier l'identité des votants qu'avec le vote papier)",""
58854,58854,"( Une culture de masse ne répond pas aux mêmes critères qu'une culture réservée à l'élite) -> ¬ ( La création ne doit avoir aucune limite)",""
58855,58855,"( Une vérification par la blockchain est possible pour voter par internet) -> ¬ ( Avec le vote électronique il est plus difficile de vérifier l'identité des votants qu'avec le vote papier)",""
58856,58856,"( Un mécanisme de régulation des tarifs aéroportuaires est prévu) -> ¬ ( La privatisation d'ADP serait une mauvaise affaire pour les compagnies aériennes et les voyageurs parce qu'il y a un risque de dérapage des tarifs)",""
58857,58857,"( Un point immatériel est une abstraction et une abstraction ne peut rien causer) -> ¬ ( La cause première est un point immatériel)",""
58859,58859,"( Un rendement électrique faible) -> ¬ ( Produire de l'énergie)",""
58858,58858,"( Un rendement électrique faible) -> ¬ ( Diminuer le coût de traitement des déchets)",""
58860,58860,"( Un revenu de base en monnaie locale non convertible n'est pas soumis au problème de fraude des expatriés) -> ¬ ( Instaurer un revenu de base va générer de la fraude pour les expatriés)",""
58861,58861,"( Un système de tickets imprimés peut être mis en place pour chaque vote d'une machine à voter) -> ¬ ( Il est impossible de recompter les votes)",""
58862,58862,"( Vouloir éradiquer la haine conduit à un régime de censure) -> ¬ ( Il faut limiter la liberté d'expression pour lutter contre les propos incitant à la haine)",""
40272,40272,"() -> ( La terreur est intrinsèque au léninisme)",""
40273,40273,"( Après la Deuxième Guerre mondiale,la CGT a muselé et réprimé toute opposition à sa gauche) -> ( Contrôler et freiner les luttes a été le rôle des syndicats tout au long du vingtième siècle)",""
58865,58865,"( Argument hors-sujet) -> ¬ ( Les citoyens peuvent se tromper)",""
58864,58864,"( Argument hors-sujet) -> ¬ ( Les citoyens n'ont pas envie de voter souvent)",""
58863,58863,"( Argument hors-sujet) -> ¬ ( Les citoyens n'ont pas le temps de voter souvent)",""
58866,58866,"( Aucun cas de pollution avéré.) -> ¬ ( La valorisation des mâchefers est controversée)",""
